                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.18482,                0.19512,                 0.2046,                0.88012,                0.99514,                0.97904,                 0.9787,                0.97056,                0.99514,                0.97904,                 0.9787,                0.97131,                0.14183,                0.19024,                0.14557,                0.82205,             0.00036551,             0.00036551,             0.00036551
                    109,                0.19504,                0.23399,                  0.218,                  0.882,                0.99518,                0.97904,                0.98093,                0.97618,                0.99518,                0.97904,                0.98093,                0.97639,                0.13144,                 0.1927,                0.13168,                0.81703,              0.0003617,              0.0003617,              0.0003617
                    110,                0.17753,                 0.1656,                0.19234,                0.87318,                0.99492,                0.97904,                0.98081,                0.97591,                0.99492,                0.97904,                0.98081,                0.97557,                0.13588,                 0.2103,                0.13358,                0.82017,             0.00035789,             0.00035789,             0.00035789
                    111,                0.19993,                0.17337,                0.21023,                0.87895,                0.99486,                0.97904,                0.98075,                0.97232,                0.99486,                0.97904,                0.98075,                0.97337,                0.14344,                0.20422,                0.14394,                0.82363,             0.00035409,             0.00035409,             0.00035409
                    112,                0.19335,                0.15727,                0.19809,                0.87434,                 0.9948,                0.97904,                0.98193,                0.97261,                 0.9948,                0.97904,                0.98193,                0.97263,                0.13284,                0.19326,                0.14448,                0.81802,             0.00035028,             0.00035028,             0.00035028
                    113,                0.18379,                0.20285,                0.19578,                0.86953,                0.99606,                0.97904,                 0.9819,                0.97142,                0.99606,                0.97904,                 0.9819,                0.97414,                0.14452,                0.18193,                0.14516,                0.82122,             0.00034647,             0.00034647,             0.00034647
                    114,                0.16976,                 0.2391,                0.18047,                0.87105,                0.99573,                0.97904,                0.98124,                0.97357,                0.99573,                0.97904,                0.98124,                0.97452,                0.14554,                0.19402,                0.13175,                0.82316,             0.00034267,             0.00034267,             0.00034267
                    115,                0.19142,                0.21427,                0.19849,                 0.8764,                0.99583,                0.97904,                0.98188,                0.97559,                0.99583,                0.97904,                0.98188,                0.97638,                0.13505,                0.23712,                0.14386,                0.81863,             0.00033886,             0.00033886,             0.00033886
                    116,                0.17901,                0.17259,                0.18472,                0.87463,                0.99612,                0.97904,                0.97886,                0.97633,                0.99612,                0.97904,                0.97886,                0.97377,                0.13128,                0.20337,                 0.1329,                0.81623,             0.00033505,             0.00033505,             0.00033505
                    117,                0.18788,                 0.1857,                0.18359,                0.88986,                 0.9951,                0.97904,                0.98132,                0.97604,                 0.9951,                0.97904,                0.98132,                0.97581,                0.13834,                0.18107,                0.14033,                0.81957,             0.00033125,             0.00033125,             0.00033125
                    118,                0.18834,                0.16371,                0.19448,                0.87237,                0.99601,                0.97904,                0.98054,                0.97442,                0.99601,                0.97904,                0.98054,                0.97519,                0.13602,                0.17646,                0.12786,                0.81767,             0.00032744,             0.00032744,             0.00032744
                    119,                0.19084,                 0.1877,                0.19411,                0.87919,                0.99461,                0.97904,                0.98283,                 0.9756,                0.99461,                0.97904,                0.98283,                0.97651,                0.12892,                0.18828,                0.12897,                0.81506,             0.00032363,             0.00032363,             0.00032363
                    120,                0.18004,                0.16546,                0.18162,                0.87294,                0.99614,                0.97904,                0.97964,                 0.9722,                0.99614,                0.97904,                0.97964,                0.97313,                0.13118,                0.18884,                0.12595,                 0.8175,             0.00031983,             0.00031983,             0.00031983
                    121,                0.18142,                0.17374,                0.19206,                0.87436,                0.99652,                0.97904,                0.97955,                0.97365,                0.99652,                0.97904,                0.97955,                0.97438,                 0.1289,                0.17882,                0.12839,                0.81466,             0.00031602,             0.00031602,             0.00031602
                    122,                0.17626,                0.21641,                0.18812,                0.87322,                0.99435,                0.97904,                0.97905,                0.97479,                0.99435,                0.97904,                0.97905,                0.97532,                0.12206,                0.17687,                 0.1238,                 0.8104,             0.00031221,             0.00031221,             0.00031221
                    123,                0.17952,                0.20733,                0.19445,                0.87339,                0.99576,                0.97904,                0.97936,                0.97001,                0.99576,                0.97904,                0.97936,                0.97072,                 0.1289,                 0.1925,                0.13495,                0.81494,             0.00030841,             0.00030841,             0.00030841
                    124,                0.16843,                0.18808,                0.18431,                0.87175,                 0.9945,                0.97904,                0.98129,                 0.9723,                 0.9945,                0.97904,                0.98129,                0.97234,                0.11615,                0.20527,                0.12936,                0.81049,              0.0003046,              0.0003046,              0.0003046
                    125,                0.17957,                0.18154,                0.18045,                0.86719,                0.99218,                0.97904,                0.98247,                0.97323,                0.99218,                0.97904,                0.98247,                0.97336,                0.12529,                0.20311,                0.13595,                0.81199,             0.00030079,             0.00030079,             0.00030079
                    126,                0.18497,                0.20609,                0.19096,                0.86919,                0.99463,                0.97904,                0.97993,                0.97561,                0.99463,                0.97904,                0.97993,                0.97561,                0.13091,                0.16762,                0.13303,                0.81541,             0.00029699,             0.00029699,             0.00029699
                    127,                0.18757,                0.17407,                0.18737,                0.87274,                0.99554,                0.97904,                0.97996,                0.97467,                0.99554,                0.97904,                0.97996,                0.97467,                0.12063,                 0.1708,                0.12276,                0.81035,             0.00029318,             0.00029318,             0.00029318
                    128,                0.17109,                0.20362,                 0.1814,                0.87197,                0.99605,                0.97904,                0.98297,                0.97289,                0.99605,                0.97904,                0.98297,                0.97398,                 0.1265,                0.19701,                0.12232,                0.81427,             0.00028937,             0.00028937,             0.00028937
                    129,                0.17534,                 0.1636,                0.19555,                0.87012,                 0.9951,                0.97904,                0.98369,                 0.9748,                 0.9951,                0.97904,                0.98369,                0.97553,                0.11558,                0.18867,                 0.1199,                0.80975,             0.00028557,             0.00028557,             0.00028557
                    130,                0.17035,                0.17526,                0.18224,                0.87051,                0.99555,                0.97904,                0.98245,                0.97368,                0.99555,                0.97904,                0.98245,                0.97478,                0.11254,                0.18584,                0.12183,                0.80903,             0.00028176,             0.00028176,             0.00028176
